sweep_name,segment_label,voltage_v,experimental_current_a,model_total_a,model_thermionic_weighted_a,model_pf_fe_weighted_a,model_pf_il_weighted_a,model_background_weighted_a,base_thermionic_a,base_pf_fe_a,base_pf_il_a,base_background_a,current_floor_a,weight_thermionic,weight_pf_fe,weight_pf_il,weight_background,top_effective_barrier_ev,bottom_effective_barrier_ev,pf_fe_activation_ev,pf_il_activation_ev
1st2KB_B64-T61,-V→0,-8.0,8.30587265632232e-11,9.100711786569129e-11,8.1176733447545285e-19,5.217143804737064e-18,9.093714419628417e-11,8.149439456170717e-20,6.553808913333996e-17,3.256602974082344e-14,2.4709625893995555e-15,3.026988295483007e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.06614902452018956,0.4323800369918984,0.30240122340800724,0.23748151291715647
1st2KB_B64-T61,-V→0,-7.75,6.56588325376184e-11,6.621883037300579e-11,3.326957203036693e-19,3.948114835372918e-18,6.614885845424595e-11,7.894769473165382e-20,2.6860210857871073e-17,2.4644600563280934e-14,1.7974102443675277e-15,2.932394911249163e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.07797869154816706,0.45543964454606223,0.3087857155328546,0.2448884265849139
1st2KB_B64-T61,-V→0,-7.5,4.4570257207166e-11,4.791398163047396e-11,1.3438867901573726e-19,2.9726944141477022e-18,4.784401088798828e-11,7.640099490160047e-20,1.0849878838172854e-17,1.8555910729087674e-14,1.300027200940787e-15,2.837801527015319e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.09000074873849517,0.4788742788554672,0.31527404096708594,0.252415801574168
1st2KB_B64-T61,-V→0,-7.25,4.5114433022686e-11,3.446726244382527e-11,5.346384860681592e-20,2.2263612687090235e-18,3.439729253114427e-11,7.385429507154712e-20,4.316407333228128e-18,1.3897210811931901e-14,9.346502331064322e-16,2.743208142781475e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.10222489977964833,0.502702855350913,0.32187143680845737,0.2600697136588708
1st2KB_B64-T61,-V→0,-7.0,2.97709426555492e-11,2.464349951768489e-11,2.0931213286383896e-20,1.6580451919739054e-18,2.4573530208399303e-11,7.130759524149377e-20,1.6898828811809735e-18,1.0349714528555691e-14,6.677169639654866e-16,2.648614758547631e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.11466169258784842,0.5269459351190315,0.3285835957859267,0.26785676720959734
1st2KB_B64-T61,-V→0,-6.75,1.75243812516879e-11,1.750805885224563e-11,8.057284399793408e-21,1.2274691862369888e-18,1.743808998895668e-11,6.876089541144042e-20,6.505053858905897e-19,7.662008087383502e-15,4.738313301360033e-16,2.554021374313787e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.12732262585959975,0.5516259326054829,0.3354167237662444,0.2757841619093222
1st2KB_B64-T61,-V→0,-6.5,1.12506939528578e-11,1.2356922791265445e-11,3.046711493587796e-21,9.029890664190783e-19,1.2286954260013886e-11,6.621419558138707e-20,2.4597645279648324e-19,5.636564736042224e-15,3.338636217630242e-16,2.459427990079943e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.1402202735648932,0.5767673582899533,0.3423776069431549,0.28385977070239493
1st2KB_B64-T61,-V→0,-6.25,7.03271859150978e-12,8.662312162257252e-12,1.1304999731168829e-21,6.598423572805817e-19,8.592343878615312e-12,6.366749575133372e-20,9.12709896749524e-20,4.11881417030203e-15,2.334729165618801e-16,2.364834605846099e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.15336843121733568,0.6023971038109848,0.3494736907796433,0.2920922313787083
1st2KB_B64-T61,-V→0,-6.0,4.41657474481438e-12,6.030552733271628e-12,4.1115819095733453e-22,4.7873311534756875e-19,5.960584634004972e-12,6.112079592128037e-20,3.3194883586042397e-20,2.9883088248727532e-15,1.6196221875832726e-16,2.270241221612255e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.16678228876633094,0.6285447789852514,0.3567131733181494,0.30049105482674154
1st2KB_B64-T61,-V→0,-5.75,3.05998282268405e-12,4.1695544292207035e-12,1.4638503453017201e-22,3.4469175039818666e-19,4.099586466806885e-12,5.857409609122702e-20,1.181840538955016e-20,2.151606744037137e-15,1.113947978135698e-16,2.1756478373784112e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.18047863628442096,0.655243112754549,0.3641051161903884,0.30906675382064974
1st2KB_B64-T61,-V→0,-5.5,1.91097116429562e-12,2.863811425964949e-12,5.094756882035929e-23,2.4615936787970895e-19,2.7938435647256508e-12,5.602739626117367e-20,4.113255319189796e-21,1.5365559385336732e-15,7.591488593671787e-17,2.0810544531445672e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.1944761103894722,0.6825284335373469,0.3716595776118384,0.31783099731267556
1st2KB_B64-T61,-V→0,-5.25,1.26534037154374e-12,1.95526531696208e-12,1.7306482258591416e-23,1.7425490621774784e-19,1.8852975302075845e-12,5.348069643112032e-20,1.3972399832780276e-21,1.0877197698133175e-15,5.12276881817966e-17,1.9864610689107232e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.2087954917182856,0.7104412490950398,0.3793877729287717,0.3267967966904076
1st2KB_B64-T61,-V→0,-5.0,8.12285134987878e-13,1.3287217422110099e-12,5.7278300402956526e-24,1.2219066154363423e-19,1.2587540100790374e-12,5.0933996601066984e-20,4.624367349840315e-22,7.627285861409051e-16,3.420312014030748e-17,1.8918676846768795e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.2234600670060548,0.7390269523345891,0.38730227003317585,0.3359787324857218
1st2KB_B64-T61,-V→0,-4.75,4.77165832887816e-13,9.007893854227178e-13,1.8433518183279296e-24,8.480789904549871e-20,8.30821693224092e-13,4.8387296771013634e-20,1.4882313027752574e-22,5.293809536292159e-16,2.2575256135019593e-17,1.7972743004430355e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.23849607379635307,0.7683366881831135,0.3954172293735169,0.3453932328212054
1st2KB_B64-T61,-V→0,-4.5,3.10726542152723e-13,6.11532369753371e-13,5.755581888539973e-25,5.82093345221328e-20,5.415647067012774e-13,4.5840596940960284e-20,4.6467728227708866e-23,3.633495625556855e-16,1.4715506428369666e-17,1.7026809162091915e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.25393325206924156,0.798428428878315,0.40374870166940047,0.3550589188012624
1st2KB_B64-T61,-V→0,-4.25,2.14417039353688e-13,4.182036868456177e-13,1.7390893780957358e-25,3.9469493323971667e-20,3.482360450804668e-13,4.3293897110906934e-20,1.4040549530874185e-23,2.463732535562097e-16,9.462340689047623e-18,1.6080875319753475e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.2698055359917946,0.8293683223999766,0.41231500125054826,0.3649970376381189
1st2KB_B64-T61,-V→0,-4.0,1.08490541311963e-13,2.9056725369179343e-13,5.070244377586263e-26,2.6407454125317698e-20,2.205996275355047e-13,4.0747197280853585e-20,4.0934651326021365e-24,1.648384573267228e-16,5.994177975274283e-18,1.5134941477415035e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.28615193191714805,0.8612324039563006,0.42113717991443067,0.37523201239368265
1st2KB_B64-T61,-V→0,-3.75,3.7895650972699e-14,2.074267352476652e-13,1.421444102781338e-26,1.740937859862659e-20,1.3745912063618833e-13,3.8200497450800235e-20,1.147603831168459e-24,1.0867140382393623e-16,3.735067201259886e-18,1.4189007635076595e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.30301764785490326,0.8941087976641575,0.4302396365034325,0.3857921491752528
1st2KB_B64-T61,-V→0,-3.5,1.10262183565979e-14,1.540662701061947e-13,3.816741768722738e-27,1.1290614007444855e-20,8.409866416019266e-14,3.5653797620746885e-20,3.081448976992021e-25,7.047735031278055e-17,2.285146018108676e-18,1.3243073792738155e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.32045556848124174,0.9281005917909928,0.43965091297040887,0.3967105606841334
1st2KB_B64-T61,-V→0,-3.25,-2.07194846810243e-14,1.2037645028860362e-13,9.769458979651852e-28,7.18911774319813e-21,5.040885099080051e-14,3.3107097790693535e-20,7.887379131936391e-26,4.487532469829459e-17,1.3697195582041866e-18,1.2297139950399715e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.33852821440761555,0.963329657963516,0.44940475179944783,0.40802639297324256
1st2KB_B64-T61,-V→0,-3.0,-5.71315997982547e-14,9.949217971528394e-14,2.3703539826083697e-28,4.4835616433030304e-21,2.9524585669737486e-14,3.0560397960640185e-20,1.913706846680861e-26,2.7986922976523256e-17,8.022480505872821e-19,1.1351206108061275e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.3573103954785323,0.99994182324951,0.4595415279953563,0.4197864867574082
1st2KB_B64-T61,-V→0,-2.75,-9.20872671736697e-14,8.681046798751767e-14,5.414375018858233e-29,2.7307891850071355e-21,1.684287824144369e-14,2.8013698130586836e-20,4.371299232144582e-27,1.704590962858141e-17,4.576581153965874e-19,1.0405272265722836e-16,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.37689288454522624,1.0381140314565287,0.4701102318257795,0.4320476776745969
1st2KB_B64-T61,-V→0,-2.5,-9.08935131479181e-14,7.928829654371152e-14,1.1545419327181804e-29,1.6183705323015626e-21,9.32071045675606e-15,2.5466998300533492e-20,9.321201886444074e-28,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
1st2KB_B64-T61,-V→0,-2.25,-1.01148961168668e-13,7.494541734257433e-14,2.273983074724676e-30,9.288710554511027e-22,4.977834491818196e-15,2.2920298470480142e-20,1.8359017308243126e-28,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T61,-V→0,-2.0,-1.26309959670376e-13,7.251590217070278e-14,4.080814966162178e-31,5.13153642353273e-22,2.5483222823638863e-15,2.0373598640426792e-20,3.29464864660789e-29,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T61,-V→0,-1.75,-1.3567560974443e-13,7.120672029951691e-14,6.552821218159374e-32,2.7060338212222e-22,1.2391432004280995e-15,1.7826898810373442e-20,5.2904245198296636e-30,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T61,-V→0,-1.5,-1.67663233015085e-13,7.053258782853759e-14,9.184078578977987e-33,1.346196256867764e-22,5.650134121323701e-16,1.5280198980320093e-20,7.414771880487125e-31,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T61,-V→0,-1.25,-1.69201160244228e-13,7.020459678786685e-14,1.0839922545175415e-33,6.208547794126254e-23,2.370249906956181e-16,1.2733499150266746e-20,8.75161859553355e-32,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T61,-V→0,-1.0,-1.68613346483888e-13,7.005631977082912e-14,1.0198717535181199e-34,2.581542511475017e-23,8.875055662775834e-17,1.0186799320213396e-20,8.233941309037418e-33,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T61,-V→0,-0.75,-1.90765833034748e-13,6.999568509174985e-14,6.973289912680034e-36,9.212090979159668e-24,2.811844085166219e-17,7.640099490160046e-21,5.629890196864829e-34,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T61,-V→0,-0.5,-2.09998102349181e-13,6.997430908079075e-14,2.8933739647091335e-37,2.5446304761510678e-24,6.7449832598407255e-18,5.093399660106698e-21,2.3359673731848903e-35,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T61,-V→0,-0.25,-2.42200519622732e-13,6.9968451618858e-14,4.574081510039714e-39,4.0357630436824674e-25,8.900701679634837e-19,2.546699830053349e-21,3.6928877151955657e-37,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T61,-V→0,0.0,-2.54692995209707e-13,6.996755900165012e-14,6.349622033583896e-26,0.0,0.0,0.0,5.126371524532248e-24,0.0,0.0,0.0,0.012386191681968002,0.00016020202174651542,36802.31525414633,0.0002692259982746427,6.996755900158662e-14,0.8172859347163973,1.8965736045375639,0.70779113645358,0.70779113645358
1st2KB_B64-T61,0→+V,0.25,-2.5832561458862e-13,1.2509663944911507e-13,1.1361299281147058e-19,1.2213702631795098e-25,2.6399069807201276e-25,5.512896683414951e-14,8.719161294657108e-22,2.519171106384773e-21,2.4185167748738422e-23,9.459338423384397e-18,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.6845024340165851,1.637738304392248,0.6361276473187927,0.6246513554386057
1st2KB_B64-T61,0→+V,0.5,-2.82447866093924e-13,1.8022644634578255e-13,9.53673126292615e-19,7.700987299579828e-25,2.0005308607561883e-24,1.1025793366829902e-13,7.318907463623904e-21,1.5883884912372628e-20,1.832760578583654e-22,1.8918676846768793e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.6295017071673454,1.5305252126511475,0.6064436581921868,0.5902137305694741
1st2KB_B64-T61,0→+V,0.75,-3.35547236697542e-13,2.3535933915588507e-13,4.879640722185416e-18,2.7879173930349035e-24,8.339799598172174e-24,1.6538690050244853e-13,3.744851135759904e-20,5.750296331300852e-20,7.640399974154949e-22,2.8378015270153187e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5872981650974648,1.4482577138935369,0.5836663322244682,0.5637888116054941
1st2KB_B64-T61,0→+V,1.0,-3.43382657377878e-13,2.905027501767842e-13,1.9323804463866313e-17,7.81269668838717e-24,2.632300490651074e-23,2.2051586733659803e-13,1.4829938352777431e-19,1.6114294210092693e-19,2.4115481869787873e-21,3.7837353693537587e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5517189333167727,1.3789030042469324,0.5644641581840053,0.5415115744236314
1st2KB_B64-T61,0→+V,1.25,-3.91057818722659e-13,3.456773585127443e-13,6.49652513202508e-17,1.8789348064289302e-23,7.030051675298441e-23,2.7564483417074757e-13,4.985719421625986e-19,3.8754490901181757e-19,6.440491285909348e-21,4.7296692116921986e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.5203730008612261,1.3178002784360765,0.547546703243378,0.5218849344696509
1st2KB_B64-T61,0→+V,1.5,-4.02873752154004e-13,4.009357858411943e-13,1.9442562638939254e-16,4.07408477342511e-23,1.6758036664699632e-22,3.3077380100489705e-13,1.4921078605128531e-18,8.403116528690409e-19,1.535265942456468e-20,5.675603054030637e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.49203411174136413,1.2625591917614076,0.5322521548858647,0.5041410956401609
1st2KB_B64-T61,0→+V,1.75,-4.5394916124708e-13,4.56403106471406e-13,5.327791813541849e-16,8.18945315823863e-23,3.675241461475682e-22,3.859027678390466e-13,4.0887820148977735e-18,1.6891383714894094e-18,3.3670251229329696e-20,6.621536896369077e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.46597381365212287,1.2117597698282978,0.5181873661197534,0.48782395183158866
1st2KB_B64-T61,0→+V,2.0,-5.09298766354638e-13,5.123608512597562e-13,1.361556673853727e-15,1.5529915716772535e-22,7.558206110569327e-22,4.4103173467319607e-13,1.044918539453254e-17,3.2031658324838507e-18,6.924353168451215e-20,7.567470738707517e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.44171747961829344,1.1644768207647311,0.5050961799307936,0.47263632468536826
1st2KB_B64-T61,0→+V,2.25,-5.75720948779029e-13,5.694149411023544e-13,3.286678835908982e-15,2.811105293290366e-22,1.4764027036079035e-21,4.961607015073456e-13,2.522342047760316e-17,5.798123178001071e-18,1.3525873188799905e-19,8.513404581045957e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.41893543261696037,1.1200677041016165,0.49280066904921804,0.45837179340865697
1st2KB_B64-T61,0→+V,2.5,-6.57549589864331e-13,6.288211049451077e-13,7.563874347767881e-15,4.897784189915e-22,2.7644796428084413e-21,5.512896683414951e-13,5.804850204073578e-17,1.0102060602345451e-17,2.5326424145844856e-19,9.459338423384397e-17,130.30266211624033,4.848302126377914e-05,0.010915396610626502,5827.993921632552,6.996755900158662e-14,0.39738763681442846,1.0780645172250543,0.48117128571292267,0.4448800642786355
